target,species
Ribf(b1-4)Gal(b1-4)GlcNAc(a1-4)Gal(b1-3)GlcNAc(a1-2)Ribf,Bacteria
Galf(a1-4)GalNAc(b1-4)RhaOAc(a1-3)GlcNAc(b1-2)Galf,Bacteria
ManNAc(b1-3)ManNAc(b1-4)ManNAc,Bacteria
Glc(b1-2)FucNAc(b1-6)Glc(a1-4)GalNAc(a1-3)GlcNAc(b1-2)Glc,Bacteria
Ribf(b1-4)GalNAc(a1-3)GlcNAc,Bacteria
[GlcNAc(b1-2)]Rha(a1-2)Rha(a1-4)Glc(a1-3)GalNAc(b1-3)Rha,Bacteria
GlcNAc(a1-3)QuiNAc(a1-3)GlcNAc,Bacteria
Gal(b1-3)GlcNAc(a1-4)Rha(a1-3)GlcNAc(b1-2)Gal,Bacteria
[FucNFo(a1-3)]Man(b1-3)Glc(b1-3)GlcNAc(b1-2)Man,Bacteria
[GalNAcAN(a1-2)]Rha(a1-2)Rha(a1-3)Rha(a1-2)Rha(a1-3)GlcNAc(b1-3)Rha,Bacteria
[FucNAc(a1-4)]Gal(b1-4)Glc(a1-4)GalNAc(a1-3)GalNAc(b1-3)Gal,Bacteria
GlcNAc(b1-4)Man(b1-4)Man(a1-3)GlcNAc(b1-4)GlcNAc,Bacteria
Gal(a1-6)Gal(a1-4)[Glc(b1-3)]GalNAc(a1-3)GalNAcOAc(b1-2)Gal,Bacteria
Rha(a1-3)[Ribf(a1-4)]Man(b1-4)Man(b1-4)Rha,Bacteria
Rha(a1-3)[Xylf(a1-4)]Man(b1-4)Rha(b1-4)Rha,Bacteria
Man(a1-3)Rha(b1-4)Rha(b1-4)Man,Bacteria
Man(a1-3)[Glc(a1-2)]Rha(b1-4)Rha(b1-4)Man,Bacteria
Man(a1-3)Man(a1-2)[Glc(a1-3)]Man(a1-2)Man(a1-2)Man(a1-3)Man,Bacteria
Rha(a1-3)[Xylf(a1-2)]Rha(a1-2)Rha(b1-3)Rha,Bacteria
RhaNAc(a1-2)RhaNAc(a1-2)RhaNAc(a1-3)RhaNAcOAc(a1-3)RhaNAc,Bacteria
[GlcNAc(b1-2)]Man(b1-4)Glc(b1-3)FucNAcOAc(a1-4)[Glc(b1-6)]GalNAc(a1-3)Man,Bacteria
GlcN(b1-3)[Glc(a1-6)][GlcNAc(a1-4)]GalNAc(a1-3)GalNAc(b1-6)GlcN,Bacteria
RhaOAc(b1-4)[GlcNAc(b1-3)]GlcNAc(b1-6)Gal(a1-3)RhaOAc,Bacteria
[GlcNAc(b1-2)]P1Gro-Glc(b1-3)[Glc(a1-6)]GlcNAc(b1-4)P1Gro-Glc,Bacteria
Gal(b1-4)P1Gro-GalNAc(b1-4)[Glc(a1-2)][Gal(a1-6)]Glc(b1-3)GalNAc(b1-6)Gal,Bacteria
ManOAc(a1-2)Man(a1-2)[Glc(a1-3)]Man(a1-3)GlcNAc(a1-6)ManOAc,Bacteria
[Abe(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)Man,Bacteria
Man(a1-2)Man(a1-2)Man(b1-3)GalNAc(a1-4)Man,Bacteria
ManNAc(b1-4)[Glc(a1-2)]Glc(b1-3)ManNAc,Bacteria
Ribf(b1-3)Rha(a1-3)Rha(a1-2)Ribf,Bacteria
ManNAc(b1-4)Glc(b1-3)ManNAc,Bacteria
Gal(b1-3)FucNAc(a1-3)GlcNAc(b1-2)Gal,Bacteria
NeuNAc(a2-3)FucNAm(a1-3)GlcNAcOAc(b1-7)NeuNAc,Bacteria
Gal(b1-4)Glc(a1-4)GalNAc(a1-3)GalNAc(b1-4)Gal,Bacteria
[GalA(a1-3)]GalNAc(b1-3)Gal(a1-4)Rha(a1-3)GlcNAc(b1-4)GalNAc,Bacteria
[AbeOAc(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)Man,Bacteria
GalAGroN(a1-4)Gal(a1-3)GalA(a1-3)GlcNAc(b1-4)GalAGroN,Bacteria
[Gal(a1-3)]Rha(a1-3)Rha(b1-4)Glc(b1-2)Rha,Bacteria
RhaNAc(a1-2)RhaNAc(a1-2)RhaNAc(a1-3)RhaNAc(a1-2)RhaNAc(a1-3)RhaNAc,Bacteria
RhaNAc(a1-2)RhaNAc(a1-3)RhaNAc(a1-3)RhaNAc(a1-2)RhaNAc(a1-3)RhaNAc,Bacteria
[NeuNAc(a2-6)]Gal(b1-6)Galf(b1-3)GalNAc(b1-3)Gal,Bacteria
RhaOAc(a1-2)Rha(a1-3)Rha(a1-3)[Glc(a1-4)]GlcNAc(b1-2)RhaOAc,Bacteria
RhaOAc(a1-2)Rha(a1-3)RhaOAc(a1-3)[Glc(a1-4)]GlcNAc(b1-2)RhaOAc,Bacteria
RhaOAc(a1-2)Rha(a1-3)[Glc(a1-4)]Rha(a1-3)GlcNAcOAc(b1-2)RhaOAc,Bacteria
[Glc(a1-3)]Rha(a1-2)Rha(a1-3)[Glc(a1-4)]Rha(a1-3)GlcNAc(b1-2)Rha,Bacteria
[Glc(a1-3)]Rha(a1-2)Rha(a1-3)RhaOAc(a1-3)GlcNAcOAc(b1-2)Rha,Bacteria
Rha(a1-2)Rha(a1-3)RhaOAc(a1-3)GlcNAc(b1-2)Rha,Bacteria
Rha(a1-2)Rha(a1-3)Rha(a1-3)[Glc(a1-6)]GlcNAc(b1-2)Rha,Bacteria
Rha(a1-2)Rha(a1-3)RhaOAc(a1-3)[Glc(a1-6)]GlcNAc(b1-2)Rha,Bacteria
RhaOAc(a1-2)[Glc(a1-3)]Rha(a1-3)Rha(a1-3)GlcNAc(b1-2)RhaOAc,Bacteria
[Glc(a1-3)]Rha(a1-2)[Glc(a1-3)]Rha(a1-3)Rha(a1-3)GlcNAc(b1-2)RhaOAc,Bacteria
[Glc(a1-3)]Rha(a1-2)Rha(a1-3)Rha(a1-3)GlcNAc(b1-2)RhaOAc,Bacteria
RhaOAc(a1-2)Rha(a1-3)Rha(a1-3)GlcNAcOAc(b1-2)RhaOAc,Bacteria
RhaOAc(a1-2)Rha(a1-4)GalA(b1-3)GalNAc(b1-2)RhaOAc,Bacteria
Rha(a1-2)Rha(a1-3)Rha(a1-3)[Glc(a1-2)Glc(a1-4)]GlcNAc(b1-2)Rha,Bacteria
Rha(a1-2)Rha(a1-3)RhaOAc(a1-3)[Glc(a1-2)Glc(a1-4)]GlcNAc(b1-2)Rha,Bacteria
Gal(a1-3)Galf(b1-3)Gal,Bacteria
Gal(b1-3)Gal(a1-3)Gal,Bacteria
Galf(b1-3)GlcNAc(b1-5)Galf,Bacteria
[GalA(a1-2)]Gal(a1-3)Galf(b1-3)Gal,Bacteria
[GalA(a1-4)]Gal(a1-3)Galf(b1-3)Gal,Bacteria
Man(a1-2)Man(a1-2)Man(a1-3)Man(a1-3)Man(a1-2)Man,Bacteria
Gal(a1-2)Ribf(b1-4)Gal,Bacteria
Man(b1-2)Man(a1-2)Man(a1-3)Man,Bacteria
Rha(a1-2)Ribf(b1-3)Rha(a1-3)Rha(a1-2)Rha,Bacteria
Gal(a1-3)GalfOAc(b1-3)Gal,Bacteria
GlcNAc(b1-4)Rha(a1-3)GlcNAc,Bacteria
Rha(a1-3)Rha(a1-2)Rha(a1-2)Rha(a1-2)Rha(a1-3)Rha,Bacteria
Glc(a1-3)Rha(a1-4)Glc,Bacteria
Glc(a1-6)GlcNBut(a1-4)GalNAc(a1-3)GalNAc(b1-2)Glc,Bacteria
Glc(a1-6)GlcNBut(a1-4)[Glc(a1-6)]GalNAc(a1-3)GalNAc(b1-2)Glc,Bacteria
Glc(a1-6)GlcNButOAc(a1-4)[Glc(a1-6)]GalNAc(a1-3)GalNAc(b1-2)Glc,Bacteria
QuiNAc(b1-3)[GlcNAcOAc(b1-2)]P1Gro-Gal(b1-3)GlcNAcOAc(a1-3)QuiNAc,Bacteria
QuiNAc(b1-3)[GlcNAcOAc(b1-2)][Glc(a1-4)]P1Gro-Gal(b1-3)GlcNAcOAc(a1-3)QuiNAc,Bacteria
NeuNAc(a2-6)Glc(a1-6)[Glc(a1-4)Gal(b1-6)Glc(b1-3)]Gal(b1-3)[Glc(a1-6)]GalNAc(b1-4)NeuNAc,Bacteria
QuiNAc(b1-3)6dTalOAc(a1-3)Fuc(a1-6)Glc(a1-3)GlcNAc(a1-3)QuiNAc,Bacteria
GalOAcA(a1-2)Rha(a1-4)Gal(b1-3)GalNAc(b1-4)GlcNAc(a1-4)Gal,Bacteria
ManNAc(b1-4)GlcNAc(a1-4)ManNAc,Bacteria
QuiNBut(b1-6)[Glc(a1-4)]Glc(a1-4)GlcOAcA(b1-3)GlcNAc(a1-2)QuiNBut,Bacteria
GlcA(b1-2)[RhaOAc(a1-3)]Man(a1-4)Gal(b1-3)GlcNAc(b1-4)GlcA,Bacteria
[Glc(a1-4)]Glc(a1-4)GlcA(b1-4)[Glc(a1-2)Glc(a1-6)]GalNAc(b1-3)Gal(a1-3)GalNAc(b1-6)Glc,Bacteria
[Galf(a1-2)Rha(a1-2)]Rha(a1-2)[Glc(a1-5)]Ribf(b1-4)GalA(a1-3)GlcNAc(b1-3)Rha,Bacteria
[Ribf(b1-4)GlcOAcA(a1-2)]Rha(a1-3)Rha(b1-4)Rha(a1-3)GlcNAc(b1-3)Rha,Bacteria
FucNAc(a1-4)Glc(a1-3)Glc(a1-4)FucNAc(a1-3)[GlcNAc(a1-4)]GlcNAc(a1-3)FucNAc,Bacteria
Gal(b1-6)Glc(a1-6)GlcNAc(a1-4)GalA(a1-3)GlcNAc(b1-2)Gal,Bacteria
QuiNFo(b1-3)GalNAc(a1-4)GlcOAcA(a1-3)Man(a1-2)Man(a1-3)GlcNAc(b1-2)QuiNFo,Bacteria
Gal(a1-2)Rha(a1-2)Ribf(b1-4)Gal(b1-3)GalNAc(b1-4)Gal,Bacteria
P1Gro-GalNAc(b1-3)Gal(a1-4)Gal(b1-3)[Glc(a1-6)]GalNAc(b1-4)P1Gro-GalNAc,Bacteria
[Rha(a1-4)]Gal(b1-4)Glc(a1-4)GlcA(b1-3)GalNAc(b1-3)Gal,Bacteria
[Rha(b1-4)]GlcNAc(a1-6)Gal(a1-4)Gal(b1-3)GlcNAc(b1-3)GlcNAc,Bacteria
Glc(b1-2)FucOAcNBut(b1-6)GlcNAc(a1-4)[Glc(b1-3)]GalNAc(a1-3)GlcNAc(b1-2)Glc,Bacteria
QuiNBut(a1-4)GalOAc(b1-4)GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)QuiNBut,Bacteria
P1Gro-Glc(b1-4)[Glc(a1-6)Gal(a1-3)]FucNAc(a1-3)[Glc(a1-6)]GlcNAc(b1-3)P1Gro-Glc,Bacteria
[Galf(b1-3)]Rha(a1-2)RhaOAc(a1-2)Ribf(b1-4)Gal(a1-3)GlcNAc(a1-2)Rha,Bacteria
[Rha(a1-3)]Rha(a1-3)Rha(a1-4)Gal(a1-3)GlcNAcOAc(b1-2)Rha,Bacteria
GlcOAc(a1-4)GlcA(b1-4)GalNAcOAc(b1-3)Gal(a1-3)GalNAc(b1-6)GlcOAc,Bacteria
[Glc(b1-3)]GalNAc(a1-6)Gal(b1-3)[Glc(a1-4)]GalNAc(b1-4)GlcNAc(a1-4)GalNAc,Bacteria
Kdo(b2-6)Glc(b1-6)[GlcNAc(b1-2)]Gal(b1-3)GalNAc(b1-4)Kdo,Bacteria
QuiNAc(a1-3)Rha(a1-6)GlcNAc(a1-4)GlcA(b1-3)GalNAc(a1-4)QuiNAc,Bacteria
QuiNAlaAc(b1-6)[Glc(a1-4)Glc(a1-4)]Glc(b1-3)GalNAc(a1-2)QuiNAlaAc,Bacteria
QuiNAlaAc(b1-6)Glc(a1-3)[Glc(a1-2)]GlcA(b1-3)GalNAc(a1-2)QuiNAlaAc,Bacteria
[RhaOAc(a1-4)GalA(a1-2)]RhaOAc(a1-4)Glc(a1-2)Rha(a1-3)GlcNAc(b1-3)RhaOAc,Bacteria
[Rha(a1-4)GalA(a1-2)]RhaOAc(a1-4)Glc(a1-2)Rha(a1-3)[Glc(a1-4)]GlcNAc(b1-3)RhaOAc,Bacteria
Rha(a1-3)[Tyv(a1-2)]GalOAc(a1-3)Gal(a1-3)Rha,Bacteria
Rha(a1-2)Rha(b1-3)Rha(a1-2)Rha(a1-2)Rha,Bacteria
QuiNAc(b1-3)Rha(a1-3)[Gal(a1-6)]Gal(b1-3)FucNAc(a1-2)QuiNAc,Bacteria
FucNAc(a1-3)FucNAc(a1-3)[Glc(a1-2)Rha(a1-6)]GlcNAc(b1-3)FucNAc,Bacteria
[QuiNAspAc(b1-6)]Gal(b1-6)GlcNAc(b1-6)Gal(b1-3)GlcNAc(b1-3)Gal,Bacteria
QuiNAc(b1-3)Gal(a1-3)Gal(b1-3)GlcNAc(b1-4)QuiNAc,Bacteria
GlcA(b1-3)[Col(a1-2)Gal(b1-3)GlcAN(b1-6)]GlcNAc(b1-4)GlcA,Bacteria
RhaOAc(b1-4)GlcNAc(b1-3)GlcA(a1-4)GlcNAc(a1-3)RhaOAc,Bacteria
GlcNAc(b1-3)Gal(b1-2)P1Gro-FucNAc(b1-3)GlcNAc,Bacteria
Glc(b1-6)Gal(a1-6)GalNAc(a1-4)[Glc(b1-3)]GalNAc(a1-3)GalNAc(a1-2)Glc,Bacteria
[GlcNAc(b1-3)][GlcNAc(b1-2)Glc(b1-2)]Gal(b1-3)GalNAc(a1-4)Gal(b1-3)GalNAc(b1-4)Gal,Bacteria
GalAAlaLys(a1-4)GalNAc(a1-3)GlcNAc(a1-3)GalAAlaLys,Bacteria
GlcNAcOLac(a1-3)Rha(b1-4)GlcNAc(b1-6)GlcNAcOLac,Bacteria
QuiNAc(b1-6)GlcNAc(a1-4)GlcA(b1-3)GalNAc(a1-4)QuiNAc,Bacteria
FucNAcOAc(b1-3)GlcNAcOPyr(a1-4)Gal(a1-4)Gal(b1-3)GlcNAc(b1-2)FucNAcOAc,Bacteria
LegOAc(a2-4)GlcA(b1-4)GlcA(b1-3)GlcNAc(a1-8)LegOAc,Bacteria
[FucNFo(a1-4)]GalA(a1-4)GalNAc(a1-4)GalNAc(a1-3)GalNAc(b1-3)GalA,Bacteria
GlcAAlaLys(b1-6)Gal(b1-6)Glc(b1-3)GalNAc(b1-4)GlcAAlaLys,Bacteria
[GalAAlaLys(a1-4)]GalNAc(b1-4)GlcA(b1-3)GlcNAc(b1-6)GalNAc,Bacteria
QuiNFo(a1-4)GlcA(a1-4)Glc(b1-3)GalNAcOAc(b1-2)QuiNFo,Bacteria
[GlcA(a1-3)Fuc(a1-4)]GlcNAc(b1-3)Fuc(a1-3)GlcNAc(b1-3)GlcNAc,Bacteria
GlcNAc(a1-3)FucNAc(a1-3)[Glc(b1-4)]GlcNAc(a1-6)GlcNAc,Bacteria
QuiNFo(b1-2)Rib(b1-4)GlcA(b1-4)GlcA(b1-3)FucNAc(a1-2)QuiNFo,Bacteria
[Man(b1-4)]Gal(a1-4)GalNAc(b1-3)GalNAc(b1-3)Gal,Bacteria
GlcNAcOLac(a1-3)FucNAc(a1-3)[Glc(b1-4)]GlcNAc(a1-6)GlcNAcOLac,Bacteria
QuiNAspAc(b1-6)GlcNAc(a1-4)GalA(a1-3)GlcNAc(a1-3)QuiNAspAc,Bacteria
GlcA(b1-4)[GalNAc(a1-3)]Fuc(a1-2)Man(a1-2)Fuc(a1-2)Glc(a1-3)GlcNAc(b1-4)GlcA,Bacteria
[QuiNAc(b1-6)]GalNAc(a1-6)Glc(a1-4)GlcA(b1-3)GalNAc(b1-4)GalNAc,Bacteria
Kdo(b2-3)6dTalOAc(a1-3)GlcNAc(a1-7)Kdo,Bacteria
GlcNAcOLacAla(a1-4)GlcNAc(b1-4)GlcNAcOLacAla,Bacteria
QuiNFo(b1-3)Gal(a1-3)GlcA(b1-3)GalNAc(b1-4)QuiNFo,Bacteria
QuiNAc(a1-4)GlcA(b1-3)GalASer(b1-3)GlcNAc(b1-2)QuiNAc,Bacteria
GalNAc(a1-3)[GlcA(b1-4)]Fuc(a1-3)Glc(a1-4)Qui(a1-3)GlcNAc(a1-4)GalNAc,Bacteria
GlcA(b1-4)[Glc(a1-3)]Fuc(a1-4)Fuc(a1-2)Glc(b1-3)GlcNAcOAc(a1-3)GlcA,Bacteria
Gal(b1-4)[Rha(a1-3)]ManOAc(b1-3)Man(b1-4)GlcA(b1-3)GlcNAc(a1-2)Gal,Bacteria
Man(a1-2)Fuc(a1-2)GlcOAcA(b1-3)GalNAc(a1-3)Man,Bacteria
Gal(a1-6)Gal(b1-3)GalNAc(b1-4)Gal,Bacteria
Gal(a1-3)RhaOAc(a1-4)Glc(a1-4)GalAAla(a1-3)GlcNAc(b1-2)Gal,Bacteria
GlcASer(b1-3)GalNAc(b1-4)Glc(b1-3)Gal(a1-4)GalNAc(b1-4)GlcASer,Bacteria
[Parf(a1-3)LDManHep(b1-4)]Gal(a1-3)GlcNAc(b1-3)Gal,Bacteria
[Parf(b1-3)]Man(b1-4)Man(a1-3)Fuc(a1-3)GlcNAc(a1-2)Man,Bacteria
[Parf(b1-3)]Man(a1-3)Fuc(a1-3)GalNAc(b1-2)Man,Bacteria
[Abe(a1-3)LDManHep(b1-4)]Gal(a1-3)GlcNAc(b1-3)Gal,Bacteria
[Abe(a1-3)]Man(a1-3)Fuc(a1-3)GalNAc(b1-2)Man,Bacteria
[Abe(a1-3)]Man(a1-2)Man(a1-2)Man(b1-3)GalNAc(a1-6)Man,Bacteria
Man(a1-3)[Par(b1-4)]Fuc(a1-3)GalNAc(a1-2)Man,Bacteria
[Tyv(a1-3)]Man(a1-2)Man(a1-2)Man(b1-3)GalNAc(a1-6)Man,Bacteria
[Tyv(a1-3)LDManHep(b1-4)]Gal(a1-3)GlcNAc(b1-3)Gal,Bacteria
[Asc(a1-3)]Fuc(a1-3)Man(a1-4)Fuc(a1-3)GalNAc(a1-2)Fuc,Bacteria
[Altf(a1-3)]Fuc(a1-3)Man(a1-4)Fuc(a1-3)GalNAc(a1-2)Fuc,Bacteria
GlcNAc(b1-6)[Col(a1-2)Sug(b1-3)]GalNAc(a1-3)GalNAc(b1-3)GlcNAc,Bacteria
[Col(a1-2)]Glc(b1-3)GalNAc(a1-3)[Glc(a1-6)]GalNAc(b1-6)Glc,Bacteria
[Gal(a1-3)]GlcNAcOAc(b1-4)FucNAm(a1-3)GlcNAc(a1-4)GlcNAcOAc,Bacteria
[Col(a1-3)][Col(a1-6)]Glc(a1-4)Gal(a1-3)GalNAc(b1-4)Glc,Bacteria
[Altf(a1-3)]Man(b1-4)Man(a1-3)Fuc(a1-3)GlcNAc(a1-2)Man,Bacteria
[Parf(b1-3)]Fuc(a1-3)Man(a1-4)Fuc(a1-3)GalNAc(a1-2)Fuc,Bacteria
AltfOAc(b1-2)AltfOAc(b1-3)Altf(b1-2)AltfOAc,Bacteria
[SugOAc(a1-4)]GalNAc(a1-3)GalNAc(b1-3)GalNAc,Bacteria
[Xluf(b2-2)]Rha(a1-3)[Xluf(b2-2)]Rha(b1-3)Rha,Bacteria
Gal(b1-3)Gul(a1-2)Gal,Bacteria
[Gul(a1-3)]Man(a1-3)[Fuc(a1-2)]Gal(a1-3)GalNAc(a1-4)Man,Bacteria
QuiNAc(a1-4)GalNAcOAcA(a1-3)QuiNAc(a1-3)GlcNAc(b1-3)QuiNAc,Bacteria
P1Gro-Glc(b1-4)[Glc(a1-6)GalNAc(a1-3)]FucNAc(a1-3)[GlcNAc(b1-4)]GlcNAc(b1-2)P1Gro-Glc,Bacteria
P1Gro-Glc(b1-4)[Glc(a1-2)]GalNAc(a1-3)[Glc(a1-4)]FucNAc(a1-3)GlcNAc(b1-2)P1Gro-Glc,Bacteria
Rha(a1-3)[Sug(b1-2)]Rha(b1-3)Rha(a1-2)Rha,Bacteria
P1Gro-Glc(b1-4)[Glc(a1-6)Gal(a1-3)]FucNAc(a1-3)[Glc(a1-4)]GlcNAc(b1-2)P1Gro-Glc,Bacteria
[Rha(a1-4)GalNAcA(a1-2)]Rha(a1-3)Rha(a1-3)Rha(a1-3)GlcNAc(b1-3)Rha,Bacteria
Glc(b1-2)FucNBut(b1-6)GlcNAc(a1-4)[Glc(b1-3)]GalNAc(a1-3)GlcNAc(b1-2)Glc,Bacteria
Rha(a1-3)[Sug(a1-2)]Rha(a1-3)Rha,Bacteria
Rha(a1-3)Rha(a1-3)Rha(b1-3)Rha,Bacteria
LegOAcNBut(a2-3)FucNAm(a1-3)[GlcNAc(b1-4)]GlcNAc(a1-8)LegOAcNBut,Bacteria
GlcNAcOAcOLac(a1-3)QuiNAc(a1-3)GlcNAc(b1-4)GlcNAcOAcOLac,Bacteria
6dTalNAcOAc(b1-4)FucNAc(a1-4)FucNAc(a1-3)6dTalNAcOAc,Bacteria
FucNAc(a1-3)QuiNAcNBut(b1-4)FucNAc,Bacteria
AltNAcA(a1-3)FucNAc(b1-4)AltNAcA,Bacteria
GlcNAcNButA(b1-4)FucOAcNAm(a1-3)QuiNAc(a1-4)GlcNAcNButA,Bacteria
[Galf(b1-4)Rha(a1-3)]DDManHep(b1-3)LDManHepOAc(b1-4)Rha(a1-3)GlcNAc(b1-4)DDManHep,Bacteria
QuiNAc(b1-3)RhaOAc(a1-3)FucNAc(a1-2)QuiNAc,Bacteria
Rha(a1-2)Rha(a1-2)Rha(a1-4)GalA(a1-3)GlcNAc(a1-3)Rha,Bacteria
[Glc(b1-3)Gal(a1-4)Glc(a1-2)]Man(a1-2)Man(a1-3)Gal(b1-3)Man,Bacteria
Rha(a1-3)Rha(a1-3)Man(b1-4)Rha,Bacteria
Galf(b1-3)[Gal(a1-2)]Fuc(a1-3)Galf,Bacteria
Man(a1-3)Man(a1-6)Man(a1-2)Man,Bacteria
[GlcNAc(b1-2)]Rha(a1-3)Rha(a1-2)Rha(a1-2)Rha(a1-3)Rha,Bacteria
[Rha(a1-3)][Gal(b1-4)]ManNAc(b1-4)GlcA(b1-3)GalNAc(b1-6)ManNAc,Bacteria
P1Gro-GalNAc(b1-4)GlcNAc(b1-4)Rha(a1-3)GalNAc(b1-4)P1Gro-GalNAc,Bacteria
RhaOAc(a1-3)GlcNAc(b1-4)RhaOAc,Bacteria
[6dTalOAc(a1-3)]Man(a1-3)6dTalOAc(a1-3)GalNAc(b1-4)Man,Bacteria
[Glc(a1-3)]RhaOAc(a1-3)ManNAc(b1-4)RhaOAc,Bacteria
Rha(a1-3)ManNAc(b1-4)Rha,Bacteria
[Glc(a1-4)Glc(a1-3)]Rha(a1-3)ManNAcOAc(b1-4)Rha,Bacteria
QuiNAlaAc(b1-3)GalNAcA(a1-3)QuiNAc(b1-4)QuiNAlaAc,Bacteria
[Col(a1-2)]Gal(b1-3)[Col(a1-4)]GlcNAc(b1-4)Rha(a1-3)GalNAc(a1-3)Gal,Bacteria
ManNAcAAla(b1-4)GlcNAcA(b1-4)ManNAcAAla,Bacteria
GlcA(b1-3)QuiNAcNBut(a1-4)GlcA,Bacteria
Glc(b1-4)GalA(b1-4)Man(b1-4)Glc,Bacteria
Rha(a1-3)P1Gro-Gal(a1-3)Rha,Bacteria
Rha(a1-3)FucNThrAc(a1-3)[ManNAcA(b1-4)]GalNAc(a1-3)Rha,Bacteria
[QuiNAc(a1-4)]GlcASer(b1-4)GlcNAc(a1-4)ManNAcASer(b1-4)GlcNAc(b1-3)GlcASer,Bacteria
[PseNAcNAc(b2-6)]Gal(a1-6)GlcNAc(a1-4)GalA(a1-3)QuiNAc(b1-3)Gal,Bacteria
PseNAcNFo(a2-4)[GlcA(a1-4)GalNAc(b1-4)GalNAcOAcA(a1-3)]QuiNAc(b1-4)PseNAcNFo,Bacteria
Glc(a1-2)Glc(a1-4)GalNAc(b1-3)Gal(a1-3)GalNAc(b1-6)Glc,Bacteria
Kdo(a2-3)6dTalOAc(a1-3)Gal(b1-7)Kdo,Bacteria
QuiNAlaAc(b1-4)GalNAcA(a1-4)GalOAc(a1-2)QuiNAlaAc,Bacteria
GalNAcA(a1-3)QuiNAc(b1-4)GalNAcA,Bacteria
[GlcOLac(a1-3)]Rha(a1-3)Rha(b1-4)GlcNAc(b1-2)Rha,Bacteria
[QuiNAcNBut(a1-4)]IdoA(a1-4)GlcA(b1-4)GlcA(b1-3)QuiNAcNBut(b1-2)IdoA,Bacteria
[ManNAc(b1-4)]Gal(a1-3)GlcNAc(b1-3)Gal,Bacteria
[FucNBut(a1-4)]Gal(a1-4)GulNAcA(a1-4)GlcNAcOAc(b1-3)Gal,Bacteria
GlcNAc(b1-4)GalOAcNAmA(a1-3)Sug(a1-4)GlcNAc,Bacteria
Col(a1-4)[Col(a1-2)Gal(b1-3)]GlcNAc(b1-4)GlcA(b1-3)GalNAc(b1-2)Col,Bacteria
GalAGroN(a1-4)NeuNAc(a2-3)GalGroN(b1-3)GlcNAc(b1-3)GalAGroN,Bacteria
Rha(a1-2)Rha(a1-2)FucN(a1-3)QuiNAcNBut(a1-3)Rha,Bacteria
GalAAlaLys(a1-3)GalNAc(b1-4)GlcA(b1-3)GalNAc(b1-2)GalAAlaLys,Bacteria
FucNAc(a1-4)GalA(a1-3)FucNAc(a1-3)QuiNAc(b1-3)FucNAc,Bacteria
LegOAc(a2-4)GlcOAcA(b1-3)GalNAc(b1-4)LegOAc,Bacteria
6dTalOAc(a1-2)6dTal(a1-3)6dTalOAc,Bacteria
Fuc(a1-2)[GalNAc(b1-3)]Rha(a1-3)Fuc,Bacteria
Glc(b1-4)[Rha(a1-3)]Man(b1-4)Man(a1-3)Glc,Bacteria
GlcNAc(a1-3)Rha(a1-4)GlcNAc,Bacteria
Rha(a1-3)[GalNAc(b1-2)]Rha(a1-2)Rha,Bacteria
[GlcNAc(b1-3)]Rha(a1-2)Rha(a1-6)Glc(a1-2)Rha,Bacteria
Rha(a1-2)Gal(a1-3)Glc(b1-4)GlcOAc(a1-4)GalNAc(b1-2)Rha,Bacteria
Glc(a1-2)Galf(b1-6)Gal(a1-6)Glc(b1-3)Galf(b1-3)Glc,Bacteria
Rha(a1-4)Gal(b1-4)[Glc(b1-3)]GalNAc(b1-4)Rha,Bacteria
Glc(a1-2)Galf(b1-6)Glc(a1-6)Glc(b1-3)Galf(b1-3)Glc,Bacteria
Rha(a1-3)Gal(b1-4)[Gal(b1-3)]GalNAc(b1-4)Rha,Bacteria
[Gal(a1-6)]Galf(b1-6)Galf(b1-5)Galf,Bacteria
Gal(b1-3)Gal(b1-3)GalNAc(b1-4)Gal,Bacteria
Rha(a1-3)GlcNAc(b1-4)Rha,Bacteria
[FucNAc(a1-2)]Rha(a1-3)[FucNAc(a1-2)]Rha(a1-2)Rha(a1-3)Rha,Bacteria
RhaOAc(b1-4)Rha(a1-3)[GlcNAc(b1-2)]Fuc(a1-3)RhaOAc,Bacteria
FucNAc(a1-4)QuiNAc(a1-3)QuiNAc(b1-3)FucNAc,Bacteria
QuiNBut(b1-2)Rha(a1-4)GalNAcA(a1-3)QuiNAcNBut(a1-2)QuiNBut,Bacteria
QuiNAc(b1-3)Rha(a1-3)FucNAc(a1-2)QuiNAc,Bacteria
QuiNAc(b1-3)6dTalOAc(a1-3)FucNAc(b1-4)QuiNAc,Bacteria
[6dTalOAc(a1-3)]Man(a1-2)Man(a1-3)GalNAc(b1-4)Man,Bacteria
FucNAc(a1-3)FucNAc(a1-3)QuiNAc(b1-3)FucNAc,Bacteria
FucNAc(a1-2)QuiNAc(b1-3)FucNAc(a1-3)QuiNAc(a1-3)FucNAc,Bacteria
Rha(a1-3)Rha(a1-3)Man(b1-2)Rha,Bacteria
QuiNAlaAc(b1-3)GlcNAm(a1-3)QuiNAc(a1-3)QuiNAlaAc,Bacteria
[Glc(b1-3)]GalNAcASer(a1-4)ManNAcA(b1-4)GulNAcA(a1-3)QuiNAcNBut(b1-4)GalNAcASer,Bacteria
